ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1987/88             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;169;113.2;0.7
1987/88             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;52.7;77.5;1.5
1987/88             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;30;39;1.3
1987/88             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;11;6.6;0.6
1987/88             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;105;25.2;0.2
1987/88             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;83.5;17.5;0.2
1987/88             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;204;33.3;0.2
1987/88             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;450.8;875;1.9
1987/88             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1987/88             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;158;31.6;0.2
1987/88             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;3.2;5.1;1.6
1987/88             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1987/88             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1987/88             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1987/88             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;24.2;8.7;0.4
1987/88             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;353;714.1;2
1987/88             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;46;12;0.3
1988/89             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;267;139;0.5
1988/89             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;400;88;0.2
1988/89             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;34.7;76;2.2
1988/89             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;10.9;2;0.2
1988/89             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;126.8;73.5;0.6
1988/89             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;45;77.9;1.7
1988/89             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;43.4;56.4;1.3
1988/89             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;10.7;6.4;0.6
1988/89             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;126.5;40.5;0.3
1988/89             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;67;14.1;0.2
1988/89             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;187;52.4;0.3
1988/89             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;415;805.1;1.9
1988/89             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;148.5;27.5;0.2
1988/89             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;15.5;24.8;1.6
1988/89             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1988/89             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;13.8;3.9;0.3
1988/89             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;271.8;535.4;2
1988/89             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;15.8;3.4;0.2
1989/90             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;198.4;123;0.6
1989/90             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;288;63.4;0.2
1989/90             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;47.2;83.5;1.8
1989/90             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;3;0.8;0.3
1989/90             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;114.1;82.2;0.7
1989/90             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;42.7;70;1.6
1989/90             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;43;58.3;1.4
1989/90             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;8.2;4.7;0.6
1989/90             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;80;14.4;0.2
1989/90             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;35;5.3;0.2
1989/90             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;156;15.6;0.1
1989/90             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;510.5;857.6;1.7
1989/90             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;104.5;9.9;0.1
1989/90             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;15.5;24.8;1.6
1989/90             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1989/90             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;11.9;3.2;0.3
1989/90             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;290;474.2;1.6
1989/90             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;22.4;7;0.3
1990/91             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;175.2;129.7;0.7
1990/91             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;225.6;70;0.3
1990/91             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;51.9;98.6;1.9
1990/91             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;1.8;0.4;0.2
1990/91             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;119.5;106.3;0.9
1990/91             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;48;77.1;1.6
1990/91             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;71;107.4;1.5
1990/91             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;8.2;4.6;0.6
1990/91             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;99.8;40.9;0.4
1990/91             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;51.8;9.9;0.2
1990/91             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;112.4;21.3;0.2
1990/91             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;571.8;983.5;1.7
1990/91             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;114.8;41.3;0.4
1990/91             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;15.5;24.8;1.6
1990/91             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1990/91             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;5.5;1.1;0.2
1990/91             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;243.6;349.7;1.4
1990/91             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;20;6.2;0.3
1991/92             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;202.2;119.3;0.6
1991/92             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;238.7;33.5;0.1
1991/92             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;55;84.4;1.5
1991/92             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;1.8;0.4;0.2
1991/92             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;114.7;79.1;0.7
1991/92             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;69.7;94.1;1.4
1991/92             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;57;85.5;1.5
1991/92             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;5.1;3;0.6
1991/92             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;86.8;25.2;0.3
1991/92             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;40.1;7.7;0.2
1991/92             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;83.1;20;0.2
1991/92             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;709;957.1;1.4
1991/92             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;45;15.8;0.4
1991/92             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;10;15.1;1.5
1991/92             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1991/92             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;3;0.6;0.2
1991/92             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;230;373.7;1.6
1991/92             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;5.1;3;0.6
1992/93             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;6.7;0.3;0
1992/93             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;127.2;87.1;0.7
1992/93             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;206.4;14.5;0.1
1992/93             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;38.5;77.1;2
1992/93             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;4.5;1.8;0.4
1992/93             ;UNICA          ;MG;ALGODAO EM CAROCO                       ;4585;100.7;77.5;0.8
1992/93             ;UNICA          ;MS;ALGODAO EM CAROCO                       ;4585;36.2;57.7;1.6
1992/93             ;UNICA          ;MT;ALGODAO EM CAROCO                       ;4585;60;96;1.6
1992/93             ;UNICA          ;PA;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;PB;ALGODAO EM CAROCO                       ;4585;37.2;3;0.1
1992/93             ;UNICA          ;PE;ALGODAO EM CAROCO                       ;4585;13.5;0.6;0
1992/93             ;UNICA          ;PI;ALGODAO EM CAROCO                       ;4585;83.1;20;0.2
1992/93             ;UNICA          ;PR;ALGODAO EM CAROCO                       ;4585;371;515.6;1.4
1992/93             ;UNICA          ;RJ;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;RN;ALGODAO EM CAROCO                       ;4585;16.5;1;0.1
1992/93             ;UNICA          ;RO;ALGODAO EM CAROCO                       ;4585;20;30;1.5
1992/93             ;UNICA          ;RR;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;RS;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;SC;ALGODAO EM CAROCO                       ;4585;0;0;0
1992/93             ;UNICA          ;SE;ALGODAO EM CAROCO                       ;4585;1;0;0
1992/93             ;UNICA          ;SP;ALGODAO EM CAROCO                       ;4585;149.5;209.3;1.4
1992/93             ;UNICA          ;TO;ALGODAO EM CAROCO                       ;4585;5.1;3;0.6
1993/94             ;UNICA          ;AC;ALGODAO EM CAROCO                       ;4585;0;0;0
1993/94             ;UNICA          ;AL;ALGODAO EM CAROCO                       ;4585;45.3;13.5;0.3
1993/94             ;UNICA          ;AM;ALGODAO EM CAROCO                       ;4585;0;0;0
1993/94             ;UNICA          ;AP;ALGODAO EM CAROCO                       ;4585;0;0;0
1993/94             ;UNICA          ;BA;ALGODAO EM CAROCO                       ;4585;142.5;133.1;0.9
1993/94             ;UNICA          ;CE;ALGODAO EM CAROCO                       ;4585;208;85.3;0.4
1993/94             ;UNICA          ;DF;ALGODAO EM CAROCO                       ;4585;0;0;0
1993/94             ;UNICA          ;ES;ALGODAO EM CAROCO                       ;4585;0;0;0
1993/94             ;UNICA          ;GO;ALGODAO EM CAROCO                       ;4585;52.7;104.4;2
1993/94             ;UNICA          ;MA;ALGODAO EM CAROCO                       ;4585;4.5;1.8;0.4
